image_id,filename,coordinateX,coordinateY,Tumor,Scanner,Origin,Species,expert1,expert2,expert3,majority
11311.png,328.tiff,977,2929,canine cutaneous mast cell tumor,Aperio CS2,FU Berlin,Canine,NMF,NMF,NMF,NMF
11312.png,331.tiff,1449,197,canine cutaneous mast cell tumor,Aperio CS2,FU Berlin,Canine,NMF,NMF,NMF,NMF
11313.png,331.tiff,631,1237,canine cutaneous mast cell tumor,Aperio CS2,FU Berlin,Canine,NMF,NMF,NMF,NMF
11314.png,331.tiff,795,1271,canine cutaneous mast cell tumor,Aperio CS2,FU Berlin,Canine,NMF,NMF,NMF,NMF
11315.png,331.tiff,1623,1706,canine cutaneous mast cell tumor,Aperio CS2,FU Berlin,Canine,NMF,NMF,NMF,NMF
11316.png,331.tiff,1453,1574,canine cutaneous mast cell tumor,Aperio CS2,FU Berlin,Canine,NMF,NMF,NMF,NMF
11317.png,331.tiff,1098,1583,canine cutaneous mast cell tumor,Aperio CS2,FU Berlin,Canine,NMF,AMF,AMF,NMF
11318.png,331.tiff,878,2345,canine cutaneous mast cell tumor,Aperio CS2,FU Berlin,Canine,NMF,NMF,NMF,NMF
11319.png,331.tiff,1082,2434,canine cutaneous mast cell tumor,Aperio CS2,FU Berlin,Canine,NMF,NMF,NMF,NMF
11320.png,331.tiff,434,3055,canine cutaneous mast cell tumor,Aperio CS2,FU Berlin,Canine,NMF,NMF,NMF,NMF
11321.png,331.tiff,1919,4655,canine cutaneous mast cell tumor,Aperio CS2,FU Berlin,Canine,NMF,NMF,NMF,NMF
11322.png,331.tiff,2134,4326,canine cutaneous mast cell tumor,Aperio CS2,FU Berlin,Canine,NMF,NMF,NMF,NMF
11323.png,331.tiff,2565,3744,canine cutaneous mast cell tumor,Aperio CS2,FU Berlin,Canine,NMF,NMF,NMF,NMF
11324.png,331.tiff,2286,3617,canine cutaneous mast cell tumor,Aperio CS2,FU Berlin,Canine,NMF,NMF,NMF,NMF
11325.png,331.tiff,2421,3283,canine cutaneous mast cell tumor,Aperio CS2,FU Berlin,Canine,NMF,NMF,NMF,NMF
11326.png,331.tiff,1950,2941,canine cutaneous mast cell tumor,Aperio CS2,FU Berlin,Canine,NMF,NMF,NMF,NMF
11327.png,331.tiff,2828,1357,canine cutaneous mast cell tumor,Aperio CS2,FU Berlin,Canine,NMF,NMF,NMF,NMF
11328.png,331.tiff,3246,147,canine cutaneous mast cell tumor,Aperio CS2,FU Berlin,Canine,NMF,NMF,NMF,NMF
11329.png,331.tiff,4249,802,canine cutaneous mast cell tumor,Aperio CS2,FU Berlin,Canine,NMF,NMF,NMF,NMF
11330.png,331.tiff,3261,957,canine cutaneous mast cell tumor,Aperio CS2,FU Berlin,Canine,NMF,NMF,NMF,NMF
11331.png,331.tiff,3152,2034,canine cutaneous mast cell tumor,Aperio CS2,FU Berlin,Canine,NMF,NMF,NMF,NMF
11332.png,331.tiff,4091,2456,canine cutaneous mast cell tumor,Aperio CS2,FU Berlin,Canine,NMF,NMF,NMF,NMF
11333.png,331.tiff,4164,2833,canine cutaneous mast cell tumor,Aperio CS2,FU Berlin,Canine,AMF,NMF,AMF,NMF
11334.png,331.tiff,3064,3573,canine cutaneous mast cell tumor,Aperio CS2,FU Berlin,Canine,AMF,AMF,AMF,AMF
11335.png,331.tiff,4074,2981,canine cutaneous mast cell tumor,Aperio CS2,FU Berlin,Canine,AMF,AMF,AMF,AMF
11336.png,331.tiff,3350,4205,canine cutaneous mast cell tumor,Aperio CS2,FU Berlin,Canine,NMF,NMF,NMF,NMF
11337.png,331.tiff,3946,4315,canine cutaneous mast cell tumor,Aperio CS2,FU Berlin,Canine,NMF,NMF,NMF,NMF
11338.png,331.tiff,4091,4598,canine cutaneous mast cell tumor,Aperio CS2,FU Berlin,Canine,NMF,NMF,NMF,NMF
11339.png,331.tiff,3941,4826,canine cutaneous mast cell tumor,Aperio CS2,FU Berlin,Canine,AMF,NMF,AMF,AMF
11340.png,331.tiff,5016,3591,canine cutaneous mast cell tumor,Aperio CS2,FU Berlin,Canine,NMF,NMF,NMF,NMF
11341.png,331.tiff,4949,3261,canine cutaneous mast cell tumor,Aperio CS2,FU Berlin,Canine,NMF,NMF,NMF,NMF
11342.png,331.tiff,5249,2473,canine cutaneous mast cell tumor,Aperio CS2,FU Berlin,Canine,NMF,AMF,NMF,NMF
11343.png,331.tiff,5301,3052,canine cutaneous mast cell tumor,Aperio CS2,FU Berlin,Canine,NMF,NMF,NMF,NMF
11344.png,331.tiff,5657,2001,canine cutaneous mast cell tumor,Aperio CS2,FU Berlin,Canine,NMF,NMF,NMF,NMF
11345.png,331.tiff,5366,1658,canine cutaneous mast cell tumor,Aperio CS2,FU Berlin,Canine,NMF,NMF,NMF,NMF
11346.png,331.tiff,6311,236,canine cutaneous mast cell tumor,Aperio CS2,FU Berlin,Canine,NMF,NMF,NMF,NMF
11347.png,331.tiff,6114,1588,canine cutaneous mast cell tumor,Aperio CS2,FU Berlin,Canine,NMF,NMF,NMF,NMF
11348.png,332.tiff,968,3197,canine cutaneous mast cell tumor,Aperio CS2,FU Berlin,Canine,NMF,NMF,NMF,NMF
11349.png,332.tiff,1459,4048,canine cutaneous mast cell tumor,Aperio CS2,FU Berlin,Canine,NMF,NMF,NMF,NMF
11350.png,332.tiff,1732,4319,canine cutaneous mast cell tumor,Aperio CS2,FU Berlin,Canine,NMF,NMF,NMF,NMF
11351.png,332.tiff,379,4175,canine cutaneous mast cell tumor,Aperio CS2,FU Berlin,Canine,NMF,NMF,NMF,NMF
11352.png,332.tiff,3215,3443,canine cutaneous mast cell tumor,Aperio CS2,FU Berlin,Canine,NMF,NMF,NMF,NMF
11353.png,332.tiff,1804,2918,canine cutaneous mast cell tumor,Aperio CS2,FU Berlin,Canine,AMF,AMF,AMF,AMF
11354.png,332.tiff,1847,1486,canine cutaneous mast cell tumor,Aperio CS2,FU Berlin,Canine,AMF,AMF,AMF,AMF
11355.png,332.tiff,4909,4705,canine cutaneous mast cell tumor,Aperio CS2,FU Berlin,Canine,NMF,NMF,NMF,NMF
11356.png,332.tiff,6018,2181,canine cutaneous mast cell tumor,Aperio CS2,FU Berlin,Canine,NMF,NMF,NMF,NMF
11357.png,335.tiff,208,504,canine cutaneous mast cell tumor,Aperio CS2,FU Berlin,Canine,NMF,NMF,NMF,NMF
11358.png,335.tiff,1606,1510,canine cutaneous mast cell tumor,Aperio CS2,FU Berlin,Canine,NMF,NMF,NMF,NMF
11359.png,335.tiff,1409,2226,canine cutaneous mast cell tumor,Aperio CS2,FU Berlin,Canine,NMF,NMF,NMF,NMF
11360.png,335.tiff,4203,182,canine cutaneous mast cell tumor,Aperio CS2,FU Berlin,Canine,NMF,NMF,NMF,NMF
11361.png,335.tiff,3407,4095,canine cutaneous mast cell tumor,Aperio CS2,FU Berlin,Canine,NMF,NMF,NMF,NMF
11362.png,335.tiff,6439,3197,canine cutaneous mast cell tumor,Aperio CS2,FU Berlin,Canine,NMF,NMF,NMF,NMF
11363.png,341.tiff,337,1156,canine cutaneous mast cell tumor,Aperio CS2,FU Berlin,Canine,NMF,NMF,NMF,NMF
11364.png,341.tiff,397,1615,canine cutaneous mast cell tumor,Aperio CS2,FU Berlin,Canine,NMF,NMF,NMF,NMF
11365.png,341.tiff,998,2911,canine cutaneous mast cell tumor,Aperio CS2,FU Berlin,Canine,NMF,NMF,NMF,NMF
11366.png,341.tiff,1565,3188,canine cutaneous mast cell tumor,Aperio CS2,FU Berlin,Canine,NMF,NMF,NMF,NMF
11367.png,341.tiff,228,4174,canine cutaneous mast cell tumor,Aperio CS2,FU Berlin,Canine,NMF,NMF,AMF,NMF
11368.png,341.tiff,2535,2101,canine cutaneous mast cell tumor,Aperio CS2,FU Berlin,Canine,AMF,AMF,AMF,AMF
11369.png,341.tiff,3146,1560,canine cutaneous mast cell tumor,Aperio CS2,FU Berlin,Canine,NMF,NMF,NMF,NMF
11370.png,341.tiff,1894,1537,canine cutaneous mast cell tumor,Aperio CS2,FU Berlin,Canine,NMF,NMF,NMF,NMF
11371.png,341.tiff,2824,597,canine cutaneous mast cell tumor,Aperio CS2,FU Berlin,Canine,NMF,AMF,NMF,NMF
11372.png,341.tiff,3285,1107,canine cutaneous mast cell tumor,Aperio CS2,FU Berlin,Canine,NMF,NMF,NMF,NMF
11373.png,341.tiff,4130,1066,canine cutaneous mast cell tumor,Aperio CS2,FU Berlin,Canine,NMF,AMF,NMF,NMF
11374.png,341.tiff,4617,1450,canine cutaneous mast cell tumor,Aperio CS2,FU Berlin,Canine,NMF,NMF,NMF,NMF
11375.png,341.tiff,3401,2472,canine cutaneous mast cell tumor,Aperio CS2,FU Berlin,Canine,NMF,NMF,NMF,NMF
11376.png,341.tiff,4241,3202,canine cutaneous mast cell tumor,Aperio CS2,FU Berlin,Canine,NMF,NMF,NMF,NMF
11377.png,341.tiff,4696,3428,canine cutaneous mast cell tumor,Aperio CS2,FU Berlin,Canine,NMF,NMF,NMF,NMF
11378.png,341.tiff,3259,3145,canine cutaneous mast cell tumor,Aperio CS2,FU Berlin,Canine,NMF,NMF,NMF,NMF
11379.png,341.tiff,4880,4534,canine cutaneous mast cell tumor,Aperio CS2,FU Berlin,Canine,NMF,NMF,NMF,NMF
11380.png,341.tiff,6146,3263,canine cutaneous mast cell tumor,Aperio CS2,FU Berlin,Canine,NMF,NMF,NMF,NMF
11381.png,341.tiff,5801,2208,canine cutaneous mast cell tumor,Aperio CS2,FU Berlin,Canine,NMF,NMF,NMF,NMF
11382.png,341.tiff,5113,2274,canine cutaneous mast cell tumor,Aperio CS2,FU Berlin,Canine,NMF,NMF,NMF,NMF
11383.png,341.tiff,5819,1794,canine cutaneous mast cell tumor,Aperio CS2,FU Berlin,Canine,NMF,NMF,NMF,NMF
11384.png,341.tiff,5969,380,canine cutaneous mast cell tumor,Aperio CS2,FU Berlin,Canine,NMF,NMF,NMF,NMF
11385.png,341.tiff,4889,694,canine cutaneous mast cell tumor,Aperio CS2,FU Berlin,Canine,NMF,NMF,NMF,NMF
11386.png,347.tiff,912,1386,canine cutaneous mast cell tumor,Aperio CS2,FU Berlin,Canine,NMF,NMF,NMF,NMF
11387.png,347.tiff,810,4135,canine cutaneous mast cell tumor,Aperio CS2,FU Berlin,Canine,NMF,NMF,NMF,NMF
11388.png,347.tiff,2439,4064,canine cutaneous mast cell tumor,Aperio CS2,FU Berlin,Canine,NMF,NMF,NMF,NMF
11389.png,347.tiff,4087,1072,canine cutaneous mast cell tumor,Aperio CS2,FU Berlin,Canine,NMF,NMF,NMF,NMF
11390.png,347.tiff,4707,2221,canine cutaneous mast cell tumor,Aperio CS2,FU Berlin,Canine,NMF,NMF,NMF,NMF
11391.png,347.tiff,4168,4069,canine cutaneous mast cell tumor,Aperio CS2,FU Berlin,Canine,NMF,NMF,NMF,NMF
11392.png,347.tiff,3417,4709,canine cutaneous mast cell tumor,Aperio CS2,FU Berlin,Canine,NMF,AMF,AMF,AMF
11393.png,347.tiff,4575,425,canine cutaneous mast cell tumor,Aperio CS2,FU Berlin,Canine,NMF,NMF,NMF,NMF
11394.png,356.tiff,1421,195,human neuroendocrine tumor,Hamamatsu XR,UMC Utrecht,Human,NMF,NMF,NMF,NMF
11395.png,356.tiff,2540,749,human neuroendocrine tumor,Hamamatsu XR,UMC Utrecht,Human,NMF,NMF,NMF,NMF
11396.png,356.tiff,5461,904,human neuroendocrine tumor,Hamamatsu XR,UMC Utrecht,Human,NMF,NMF,NMF,NMF
11397.png,356.tiff,2384,1449,human neuroendocrine tumor,Hamamatsu XR,UMC Utrecht,Human,NMF,NMF,NMF,NMF
11398.png,356.tiff,5134,2316,human neuroendocrine tumor,Hamamatsu XR,UMC Utrecht,Human,NMF,NMF,NMF,NMF
11399.png,356.tiff,6800,2026,human neuroendocrine tumor,Hamamatsu XR,UMC Utrecht,Human,NMF,NMF,NMF,NMF
11400.png,356.tiff,2078,2950,human neuroendocrine tumor,Hamamatsu XR,UMC Utrecht,Human,AMF,NMF,NMF,NMF
11401.png,356.tiff,2178,3385,human neuroendocrine tumor,Hamamatsu XR,UMC Utrecht,Human,AMF,AMF,AMF,AMF
11402.png,356.tiff,5650,2904,human neuroendocrine tumor,Hamamatsu XR,UMC Utrecht,Human,AMF,AMF,NMF,NMF
11403.png,356.tiff,538,4002,human neuroendocrine tumor,Hamamatsu XR,UMC Utrecht,Human,NMF,NMF,NMF,NMF
11404.png,356.tiff,1871,4251,human neuroendocrine tumor,Hamamatsu XR,UMC Utrecht,Human,NMF,NMF,NMF,NMF
11405.png,356.tiff,4831,4182,human neuroendocrine tumor,Hamamatsu XR,UMC Utrecht,Human,NMF,NMF,NMF,NMF
11406.png,356.tiff,4521,3708,human neuroendocrine tumor,Hamamatsu XR,UMC Utrecht,Human,NMF,NMF,NMF,NMF
11407.png,356.tiff,6801,3968,human neuroendocrine tumor,Hamamatsu XR,UMC Utrecht,Human,NMF,NMF,NMF,NMF
11408.png,356.tiff,2237,5260,human neuroendocrine tumor,Hamamatsu XR,UMC Utrecht,Human,AMF,AMF,AMF,AMF
11409.png,356.tiff,2560,1489,human neuroendocrine tumor,Hamamatsu XR,UMC Utrecht,Human,NMF,NMF,AMF,NMF
11410.png,356.tiff,6806,1722,human neuroendocrine tumor,Hamamatsu XR,UMC Utrecht,Human,NMF,NMF,NMF,NMF
11411.png,356.tiff,5131,3505,human neuroendocrine tumor,Hamamatsu XR,UMC Utrecht,Human,NMF,NMF,NMF,NMF
11412.png,359.tiff,690,1598,human neuroendocrine tumor,Hamamatsu XR,UMC Utrecht,Human,NMF,NMF,NMF,NMF
11413.png,367.tiff,2227,1347,human neuroendocrine tumor,Hamamatsu XR,UMC Utrecht,Human,NMF,NMF,NMF,NMF
11414.png,367.tiff,561,4730,human neuroendocrine tumor,Hamamatsu XR,UMC Utrecht,Human,NMF,NMF,NMF,NMF
11415.png,367.tiff,1512,1119,human neuroendocrine tumor,Hamamatsu XR,UMC Utrecht,Human,NMF,NMF,NMF,NMF
11416.png,372.tiff,923,5182,human neuroendocrine tumor,Hamamatsu XR,UMC Utrecht,Human,NMF,NMF,NMF,NMF
11417.png,374.tiff,6457,247,human neuroendocrine tumor,Hamamatsu XR,UMC Utrecht,Human,NMF,NMF,NMF,NMF
11418.png,374.tiff,276,1750,human neuroendocrine tumor,Hamamatsu XR,UMC Utrecht,Human,NMF,NMF,NMF,NMF
11419.png,374.tiff,3842,1495,human neuroendocrine tumor,Hamamatsu XR,UMC Utrecht,Human,NMF,NMF,NMF,NMF
11420.png,374.tiff,6159,1325,human neuroendocrine tumor,Hamamatsu XR,UMC Utrecht,Human,NMF,NMF,NMF,NMF
11421.png,374.tiff,1283,2512,human neuroendocrine tumor,Hamamatsu XR,UMC Utrecht,Human,AMF,AMF,AMF,AMF
11422.png,374.tiff,1957,2299,human neuroendocrine tumor,Hamamatsu XR,UMC Utrecht,Human,NMF,AMF,AMF,NMF
11423.png,374.tiff,4713,3130,human neuroendocrine tumor,Hamamatsu XR,UMC Utrecht,Human,NMF,NMF,NMF,NMF
11424.png,374.tiff,6208,3921,human neuroendocrine tumor,Hamamatsu XR,UMC Utrecht,Human,NMF,NMF,NMF,NMF
11425.png,374.tiff,1285,4734,human neuroendocrine tumor,Hamamatsu XR,UMC Utrecht,Human,NMF,NMF,NMF,NMF
11426.png,374.tiff,3838,2864,human neuroendocrine tumor,Hamamatsu XR,UMC Utrecht,Human,NMF,NMF,NMF,NMF
11427.png,382.tiff,6394,4100,human neuroendocrine tumor,Hamamatsu XR,UMC Utrecht,Human,NMF,NMF,NMF,NMF
11428.png,382.tiff,5180,4704,human neuroendocrine tumor,Hamamatsu XR,UMC Utrecht,Human,NMF,NMF,NMF,NMF
11429.png,385.tiff,2178,191,human neuroendocrine tumor,Hamamatsu XR,UMC Utrecht,Human,NMF,NMF,NMF,NMF
11430.png,385.tiff,2657,326,human neuroendocrine tumor,Hamamatsu XR,UMC Utrecht,Human,NMF,NMF,NMF,NMF
11431.png,385.tiff,770,2600,human neuroendocrine tumor,Hamamatsu XR,UMC Utrecht,Human,NMF,NMF,NMF,NMF
11432.png,385.tiff,7004,4170,human neuroendocrine tumor,Hamamatsu XR,UMC Utrecht,Human,NMF,NMF,NMF,NMF
11433.png,387.tiff,4836,4099,human neuroendocrine tumor,Hamamatsu XR,UMC Utrecht,Human,NMF,NMF,NMF,NMF
11434.png,394.tiff,4117,1114,human neuroendocrine tumor,Hamamatsu XR,UMC Utrecht,Human,NMF,NMF,NMF,NMF
11435.png,394.tiff,4988,1738,human neuroendocrine tumor,Hamamatsu XR,UMC Utrecht,Human,AMF,AMF,NMF,NMF
11436.png,394.tiff,4166,2492,human neuroendocrine tumor,Hamamatsu XR,UMC Utrecht,Human,NMF,NMF,NMF,NMF
11437.png,394.tiff,3664,3377,human neuroendocrine tumor,Hamamatsu XR,UMC Utrecht,Human,NMF,AMF,NMF,NMF
11438.png,394.tiff,5073,3125,human neuroendocrine tumor,Hamamatsu XR,UMC Utrecht,Human,NMF,AMF,NMF,NMF
11439.png,403.tiff,4160,85,human neuroendocrine tumor,Hamamatsu XR,UMC Utrecht,Human,NMF,NMF,NMF,NMF
11440.png,403.tiff,3609,448,human neuroendocrine tumor,Hamamatsu XR,UMC Utrecht,Human,AMF,AMF,AMF,AMF
11441.png,403.tiff,4939,717,human neuroendocrine tumor,Hamamatsu XR,UMC Utrecht,Human,NMF,NMF,NMF,NMF
11442.png,403.tiff,5220,368,human neuroendocrine tumor,Hamamatsu XR,UMC Utrecht,Human,NMF,AMF,NMF,NMF
11443.png,403.tiff,5000,153,human neuroendocrine tumor,Hamamatsu XR,UMC Utrecht,Human,NMF,NMF,NMF,NMF
11444.png,403.tiff,4047,717,human neuroendocrine tumor,Hamamatsu XR,UMC Utrecht,Human,NMF,NMF,NMF,NMF
11445.png,403.tiff,4372,987,human neuroendocrine tumor,Hamamatsu XR,UMC Utrecht,Human,NMF,NMF,NMF,NMF
11446.png,403.tiff,4657,603,human neuroendocrine tumor,Hamamatsu XR,UMC Utrecht,Human,NMF,NMF,NMF,NMF
11447.png,403.tiff,4690,1020,human neuroendocrine tumor,Hamamatsu XR,UMC Utrecht,Human,NMF,NMF,NMF,NMF
11448.png,403.tiff,2655,1671,human neuroendocrine tumor,Hamamatsu XR,UMC Utrecht,Human,NMF,NMF,NMF,NMF
11449.png,403.tiff,2715,1673,human neuroendocrine tumor,Hamamatsu XR,UMC Utrecht,Human,NMF,NMF,NMF,NMF
11450.png,403.tiff,3893,1647,human neuroendocrine tumor,Hamamatsu XR,UMC Utrecht,Human,NMF,NMF,NMF,NMF
11451.png,403.tiff,4944,1373,human neuroendocrine tumor,Hamamatsu XR,UMC Utrecht,Human,NMF,NMF,NMF,NMF
11452.png,403.tiff,2649,2408,human neuroendocrine tumor,Hamamatsu XR,UMC Utrecht,Human,NMF,NMF,NMF,NMF
11453.png,403.tiff,2909,2585,human neuroendocrine tumor,Hamamatsu XR,UMC Utrecht,Human,NMF,NMF,NMF,NMF
11454.png,403.tiff,5301,2719,human neuroendocrine tumor,Hamamatsu XR,UMC Utrecht,Human,NMF,NMF,NMF,NMF
11455.png,403.tiff,4696,2958,human neuroendocrine tumor,Hamamatsu XR,UMC Utrecht,Human,NMF,NMF,NMF,NMF
11456.png,403.tiff,4421,3120,human neuroendocrine tumor,Hamamatsu XR,UMC Utrecht,Human,NMF,NMF,NMF,NMF
11457.png,403.tiff,2098,3390,human neuroendocrine tumor,Hamamatsu XR,UMC Utrecht,Human,NMF,NMF,AMF,NMF
11458.png,403.tiff,2227,2970,human neuroendocrine tumor,Hamamatsu XR,UMC Utrecht,Human,NMF,NMF,NMF,NMF
11459.png,403.tiff,1940,3553,human neuroendocrine tumor,Hamamatsu XR,UMC Utrecht,Human,AMF,AMF,AMF,AMF
11460.png,403.tiff,2901,3183,human neuroendocrine tumor,Hamamatsu XR,UMC Utrecht,Human,NMF,NMF,NMF,NMF
11461.png,403.tiff,2946,2999,human neuroendocrine tumor,Hamamatsu XR,UMC Utrecht,Human,NMF,NMF,NMF,NMF
11462.png,403.tiff,3452,3411,human neuroendocrine tumor,Hamamatsu XR,UMC Utrecht,Human,AMF,AMF,AMF,AMF
11463.png,403.tiff,3317,3526,human neuroendocrine tumor,Hamamatsu XR,UMC Utrecht,Human,NMF,AMF,AMF,NMF
11464.png,403.tiff,3137,3435,human neuroendocrine tumor,Hamamatsu XR,UMC Utrecht,Human,NMF,NMF,NMF,NMF
11465.png,403.tiff,4581,3519,human neuroendocrine tumor,Hamamatsu XR,UMC Utrecht,Human,NMF,AMF,AMF,AMF
11466.png,403.tiff,2210,4344,human neuroendocrine tumor,Hamamatsu XR,UMC Utrecht,Human,AMF,AMF,AMF,AMF
11467.png,403.tiff,1965,3952,human neuroendocrine tumor,Hamamatsu XR,UMC Utrecht,Human,NMF,NMF,AMF,NMF
11468.png,403.tiff,2818,4176,human neuroendocrine tumor,Hamamatsu XR,UMC Utrecht,Human,NMF,NMF,NMF,NMF
11469.png,403.tiff,3812,4475,human neuroendocrine tumor,Hamamatsu XR,UMC Utrecht,Human,NMF,NMF,NMF,NMF
11470.png,403.tiff,4015,4233,human neuroendocrine tumor,Hamamatsu XR,UMC Utrecht,Human,AMF,AMF,AMF,AMF
11471.png,403.tiff,4313,4496,human neuroendocrine tumor,Hamamatsu XR,UMC Utrecht,Human,NMF,NMF,NMF,NMF
11472.png,403.tiff,4444,4172,human neuroendocrine tumor,Hamamatsu XR,UMC Utrecht,Human,NMF,AMF,NMF,AMF
11473.png,403.tiff,3285,4072,human neuroendocrine tumor,Hamamatsu XR,UMC Utrecht,Human,AMF,AMF,AMF,AMF
11474.png,403.tiff,2923,4513,human neuroendocrine tumor,Hamamatsu XR,UMC Utrecht,Human,AMF,NMF,NMF,NMF
11475.png,403.tiff,2883,4776,human neuroendocrine tumor,Hamamatsu XR,UMC Utrecht,Human,NMF,NMF,NMF,NMF
11476.png,403.tiff,3630,4756,human neuroendocrine tumor,Hamamatsu XR,UMC Utrecht,Human,NMF,NMF,NMF,NMF
11477.png,403.tiff,3499,4729,human neuroendocrine tumor,Hamamatsu XR,UMC Utrecht,Human,NMF,NMF,NMF,NMF
11478.png,403.tiff,3389,5088,human neuroendocrine tumor,Hamamatsu XR,UMC Utrecht,Human,NMF,NMF,NMF,NMF
11479.png,403.tiff,4949,4072,human neuroendocrine tumor,Hamamatsu XR,UMC Utrecht,Human,NMF,NMF,NMF,NMF
11480.png,403.tiff,2112,4806,human neuroendocrine tumor,Hamamatsu XR,UMC Utrecht,Human,NMF,NMF,NMF,NMF
11481.png,403.tiff,2458,4983,human neuroendocrine tumor,Hamamatsu XR,UMC Utrecht,Human,NMF,NMF,NMF,NMF
11482.png,403.tiff,2563,5074,human neuroendocrine tumor,Hamamatsu XR,UMC Utrecht,Human,NMF,AMF,NMF,NMF
11483.png,403.tiff,1858,5389,human neuroendocrine tumor,Hamamatsu XR,UMC Utrecht,Human,NMF,NMF,AMF,NMF
11484.png,403.tiff,2051,4643,human neuroendocrine tumor,Hamamatsu XR,UMC Utrecht,Human,NMF,NMF,NMF,NMF
11485.png,403.tiff,2008,5251,human neuroendocrine tumor,Hamamatsu XR,UMC Utrecht,Human,NMF,NMF,NMF,NMF
11486.png,403.tiff,4608,4735,human neuroendocrine tumor,Hamamatsu XR,UMC Utrecht,Human,AMF,AMF,AMF,AMF
11487.png,403.tiff,4955,307,human neuroendocrine tumor,Hamamatsu XR,UMC Utrecht,Human,NMF,AMF,NMF,NMF
11488.png,403.tiff,2851,1882,human neuroendocrine tumor,Hamamatsu XR,UMC Utrecht,Human,AMF,AMF,AMF,AMF
11489.png,403.tiff,3815,4532,human neuroendocrine tumor,Hamamatsu XR,UMC Utrecht,Human,AMF,AMF,NMF,NMF
11490.png,403.tiff,4250,5288,human neuroendocrine tumor,Hamamatsu XR,UMC Utrecht,Human,NMF,NMF,NMF,NMF
11491.png,403.tiff,2313,4312,human neuroendocrine tumor,Hamamatsu XR,UMC Utrecht,Human,NMF,NMF,NMF,NMF
11492.png,405.tiff,1417,1733,canine soft tissue sarcoma,3D Histech,AMC New York,Canine,AMF,AMF,NMF,AMF
11493.png,405.tiff,4873,1368,canine soft tissue sarcoma,3D Histech,AMC New York,Canine,AMF,NMF,NMF,AMF
11494.png,405.tiff,4666,1040,canine soft tissue sarcoma,3D Histech,AMC New York,Canine,NMF,NMF,NMF,NMF
11495.png,405.tiff,5074,1649,canine soft tissue sarcoma,3D Histech,AMC New York,Canine,NMF,NMF,NMF,NMF
11496.png,405.tiff,3809,2563,canine soft tissue sarcoma,3D Histech,AMC New York,Canine,AMF,AMF,AMF,AMF
11497.png,405.tiff,4179,2083,canine soft tissue sarcoma,3D Histech,AMC New York,Canine,NMF,NMF,NMF,NMF
11498.png,405.tiff,3719,2517,canine soft tissue sarcoma,3D Histech,AMC New York,Canine,NMF,NMF,NMF,NMF
11499.png,405.tiff,2997,2796,canine soft tissue sarcoma,3D Histech,AMC New York,Canine,NMF,NMF,NMF,NMF
11500.png,405.tiff,3219,2803,canine soft tissue sarcoma,3D Histech,AMC New York,Canine,AMF,AMF,AMF,AMF
11501.png,405.tiff,3098,2203,canine soft tissue sarcoma,3D Histech,AMC New York,Canine,NMF,NMF,NMF,NMF
11502.png,405.tiff,5291,732,canine soft tissue sarcoma,3D Histech,AMC New York,Canine,AMF,AMF,AMF,AMF
11503.png,405.tiff,3987,3438,canine soft tissue sarcoma,3D Histech,AMC New York,Canine,NMF,NMF,NMF,NMF
11504.png,405.tiff,4106,1888,canine soft tissue sarcoma,3D Histech,AMC New York,Canine,NMF,NMF,NMF,NMF
11505.png,405.tiff,3001,3275,canine soft tissue sarcoma,3D Histech,AMC New York,Canine,NMF,NMF,NMF,NMF
11506.png,409.tiff,2703,1704,canine soft tissue sarcoma,3D Histech,AMC New York,Canine,NMF,NMF,AMF,NMF
11507.png,409.tiff,4600,1690,canine soft tissue sarcoma,3D Histech,AMC New York,Canine,NMF,NMF,NMF,NMF
11508.png,409.tiff,5206,1802,canine soft tissue sarcoma,3D Histech,AMC New York,Canine,NMF,NMF,NMF,NMF
11509.png,417.tiff,4022,694,canine soft tissue sarcoma,3D Histech,AMC New York,Canine,NMF,AMF,NMF,NMF
11510.png,417.tiff,5014,4224,canine soft tissue sarcoma,3D Histech,AMC New York,Canine,AMF,AMF,NMF,NMF
11511.png,441.tiff,816,162,canine soft tissue sarcoma,3D Histech,AMC New York,Canine,NMF,NMF,NMF,NMF
11512.png,441.tiff,2609,2662,canine soft tissue sarcoma,3D Histech,AMC New York,Canine,NMF,NMF,NMF,NMF
11513.png,441.tiff,3735,3357,canine soft tissue sarcoma,3D Histech,AMC New York,Canine,AMF,AMF,AMF,AMF
11514.png,441.tiff,5109,2836,canine soft tissue sarcoma,3D Histech,AMC New York,Canine,NMF,NMF,AMF,NMF
11515.png,441.tiff,1637,4234,canine soft tissue sarcoma,3D Histech,AMC New York,Canine,NMF,NMF,NMF,NMF
11516.png,450.tiff,5056,668,canine soft tissue sarcoma,3D Histech,AMC New York,Canine,NMF,NMF,AMF,NMF
11517.png,450.tiff,5674,1774,canine soft tissue sarcoma,3D Histech,AMC New York,Canine,NMF,NMF,NMF,NMF
11518.png,450.tiff,5515,1509,canine soft tissue sarcoma,3D Histech,AMC New York,Canine,NMF,NMF,NMF,NMF
11519.png,450.tiff,755,2216,canine soft tissue sarcoma,3D Histech,AMC New York,Canine,NMF,NMF,NMF,NMF
11520.png,450.tiff,3152,2593,canine soft tissue sarcoma,3D Histech,AMC New York,Canine,NMF,NMF,NMF,NMF
11521.png,450.tiff,3666,2436,canine soft tissue sarcoma,3D Histech,AMC New York,Canine,NMF,NMF,NMF,NMF
