image_id,image_path,final_label,numeric_label,status,error_message,number_of_components,tissue_area,chromatin_area,warning_empty_mask,warning_too_large_mask,warning_tissue_almost_empty,warning_too_many_components,warning_selected_empty_but_raw_not_empty,warning_central_fallback_used
10450.png,data/raw/images/10450.png,NMF,0,success,,28,16261,1903,False,False,False,True,False,False
10451.png,data/raw/images/10451.png,AMF,1,success,,26,16355,1222,False,False,False,True,False,False
10452.png,data/raw/images/10452.png,NMF,0,success,,20,16354,1309,False,False,False,False,False,False
10453.png,data/raw/images/10453.png,AMF,1,success,,25,15883,1668,False,False,False,True,False,False
10454.png,data/raw/images/10454.png,NMF,0,success,,22,16176,1386,False,False,False,True,False,False
10455.png,data/raw/images/10455.png,AMF,1,success,,18,16026,1282,False,False,False,False,False,False
10456.png,data/raw/images/10456.png,NMF,0,success,,19,15697,2151,False,False,False,False,False,False
10457.png,data/raw/images/10457.png,NMF,0,success,,20,15026,2027,False,False,False,False,False,False
10458.png,data/raw/images/10458.png,NMF,0,success,,28,16357,1308,False,False,False,True,False,False
10459.png,data/raw/images/10459.png,NMF,0,success,,23,16299,951,False,False,False,True,False,False
10460.png,data/raw/images/10460.png,NMF,0,success,,20,16318,791,False,False,False,False,False,False
10461.png,data/raw/images/10461.png,NMF,0,success,,21,15465,4314,False,False,False,True,False,False
10462.png,data/raw/images/10462.png,NMF,0,success,,24,16180,1528,False,False,False,True,False,False
10463.png,data/raw/images/10463.png,NMF,0,success,,18,15505,2156,False,False,False,False,False,False
10464.png,data/raw/images/10464.png,NMF,0,success,,16,16311,1368,False,False,False,False,False,False
10465.png,data/raw/images/10465.png,NMF,0,success,,13,16321,1706,False,False,False,False,False,False
10466.png,data/raw/images/10466.png,NMF,0,success,,21,16148,1153,False,False,False,True,False,False
10467.png,data/raw/images/10467.png,NMF,0,success,,11,16240,844,False,False,False,False,False,False
10468.png,data/raw/images/10468.png,NMF,0,success,,17,16243,1484,False,False,False,False,False,False
10469.png,data/raw/images/10469.png,NMF,0,success,,34,16279,1474,False,False,False,True,False,False
10470.png,data/raw/images/10470.png,NMF,0,success,,17,16286,1575,False,False,False,False,False,False
10471.png,data/raw/images/10471.png,NMF,0,success,,19,16284,901,False,False,False,False,False,False
10472.png,data/raw/images/10472.png,NMF,0,success,,25,16109,1523,False,False,False,True,False,False
10473.png,data/raw/images/10473.png,NMF,0,success,,31,16186,1576,False,False,False,True,False,False
10474.png,data/raw/images/10474.png,NMF,0,success,,32,16308,1560,False,False,False,True,False,False
10475.png,data/raw/images/10475.png,NMF,0,success,,25,16293,1173,False,False,False,True,False,False
10476.png,data/raw/images/10476.png,NMF,0,success,,13,16188,745,False,False,False,False,False,False
10477.png,data/raw/images/10477.png,NMF,0,success,,28,16264,1740,False,False,False,True,False,False
10478.png,data/raw/images/10478.png,NMF,0,success,,27,16301,1036,False,False,False,True,False,False
10479.png,data/raw/images/10479.png,NMF,0,success,,16,16209,618,False,False,False,False,False,False
10480.png,data/raw/images/10480.png,NMF,0,success,,32,16199,1078,False,False,False,True,False,False
10481.png,data/raw/images/10481.png,NMF,0,success,,27,16253,983,False,False,False,True,False,False
10482.png,data/raw/images/10482.png,NMF,0,success,,15,16378,800,False,False,False,False,False,False
10484.png,data/raw/images/10484.png,NMF,0,success,,25,16374,931,False,False,False,True,False,False
10485.png,data/raw/images/10485.png,NMF,0,success,,29,16374,1008,False,False,False,True,False,False
10486.png,data/raw/images/10486.png,NMF,0,success,,19,16343,912,False,False,False,False,False,False
10487.png,data/raw/images/10487.png,NMF,0,success,,19,16336,866,False,False,False,False,False,False
10488.png,data/raw/images/10488.png,AMF,1,success,,23,16368,1140,False,False,False,True,False,False
10489.png,data/raw/images/10489.png,NMF,0,success,,27,16383,1082,False,False,False,True,False,False
10490.png,data/raw/images/10490.png,NMF,0,success,,32,16374,1726,False,False,False,True,False,False
10491.png,data/raw/images/10491.png,NMF,0,success,,12,16359,675,False,False,False,False,False,False
10492.png,data/raw/images/10492.png,NMF,0,success,,23,16338,1040,False,False,False,True,False,False
10493.png,data/raw/images/10493.png,NMF,0,success,,29,16297,1084,False,False,False,True,False,False
10494.png,data/raw/images/10494.png,NMF,0,success,,25,16293,826,False,False,False,True,False,False
10495.png,data/raw/images/10495.png,NMF,0,success,,16,16358,742,False,False,False,False,False,False
10497.png,data/raw/images/10497.png,NMF,0,success,,17,16129,1045,False,False,False,False,False,False
10498.png,data/raw/images/10498.png,AMF,1,success,,15,16221,822,False,False,False,False,False,False
10499.png,data/raw/images/10499.png,NMF,0,success,,21,16174,1254,False,False,False,True,False,False
10500.png,data/raw/images/10500.png,AMF,1,success,,26,16362,1181,False,False,False,True,False,False
10501.png,data/raw/images/10501.png,NMF,0,success,,27,16291,977,False,False,False,True,False,False
10502.png,data/raw/images/10502.png,NMF,0,success,,16,16332,1078,False,False,False,False,False,False
10503.png,data/raw/images/10503.png,NMF,0,success,,24,16350,1029,False,False,False,True,False,False
10505.png,data/raw/images/10505.png,NMF,0,success,,29,16343,999,False,False,False,True,False,False
10506.png,data/raw/images/10506.png,NMF,0,success,,32,16253,1860,False,False,False,True,False,False
10507.png,data/raw/images/10507.png,NMF,0,success,,23,16380,1102,False,False,False,True,False,False
10509.png,data/raw/images/10509.png,NMF,0,success,,30,16314,763,False,False,False,True,False,False
10510.png,data/raw/images/10510.png,NMF,0,success,,32,16310,1103,False,False,False,True,False,False
10511.png,data/raw/images/10511.png,NMF,0,success,,31,16303,1257,False,False,False,True,False,False
10512.png,data/raw/images/10512.png,NMF,0,success,,18,16344,572,False,False,False,False,False,False
10513.png,data/raw/images/10513.png,NMF,0,success,,18,16348,1316,False,False,False,False,False,False
10514.png,data/raw/images/10514.png,NMF,0,success,,22,16348,1278,False,False,False,True,False,False
10515.png,data/raw/images/10515.png,NMF,0,success,,27,16329,2401,False,False,False,True,False,False
10516.png,data/raw/images/10516.png,NMF,0,success,,23,16271,1050,False,False,False,True,False,False
10517.png,data/raw/images/10517.png,NMF,0,success,,23,16351,778,False,False,False,True,False,False
10518.png,data/raw/images/10518.png,NMF,0,success,,31,16247,2115,False,False,False,True,False,False
10519.png,data/raw/images/10519.png,NMF,0,success,,37,16243,1328,False,False,False,True,False,False
10520.png,data/raw/images/10520.png,NMF,0,success,,13,16297,938,False,False,False,False,False,False
10521.png,data/raw/images/10521.png,NMF,0,success,,13,16295,980,False,False,False,False,False,False
10522.png,data/raw/images/10522.png,NMF,0,success,,21,16372,623,False,False,False,True,False,False
10523.png,data/raw/images/10523.png,NMF,0,success,,18,16325,901,False,False,False,False,False,False
10524.png,data/raw/images/10524.png,NMF,0,success,,29,16334,2339,False,False,False,True,False,False
10525.png,data/raw/images/10525.png,NMF,0,success,,27,16355,823,False,False,False,True,False,False
10526.png,data/raw/images/10526.png,AMF,1,success,,26,16249,1168,False,False,False,True,False,False
10527.png,data/raw/images/10527.png,NMF,0,success,,37,16307,2683,False,False,False,True,False,False
10528.png,data/raw/images/10528.png,NMF,0,success,,26,16334,1129,False,False,False,True,False,False
10529.png,data/raw/images/10529.png,NMF,0,success,,20,16332,727,False,False,False,False,False,False
10530.png,data/raw/images/10530.png,NMF,0,success,,37,16301,1174,False,False,False,True,False,False
10531.png,data/raw/images/10531.png,NMF,0,success,,30,16332,1201,False,False,False,True,False,False
10532.png,data/raw/images/10532.png,NMF,0,success,,34,16344,1181,False,False,False,True,False,False
10533.png,data/raw/images/10533.png,NMF,0,success,,24,16361,832,False,False,False,True,False,False
10534.png,data/raw/images/10534.png,AMF,1,success,,36,16309,1221,False,False,False,True,False,False
10535.png,data/raw/images/10535.png,NMF,0,success,,44,16329,1780,False,False,False,True,False,False
10536.png,data/raw/images/10536.png,NMF,0,success,,25,16352,770,False,False,False,True,False,False
10537.png,data/raw/images/10537.png,AMF,1,success,,30,16368,1109,False,False,False,True,False,False
10538.png,data/raw/images/10538.png,NMF,0,success,,33,16260,1064,False,False,False,True,False,False
10539.png,data/raw/images/10539.png,AMF,1,success,,22,16241,1274,False,False,False,True,False,False
10540.png,data/raw/images/10540.png,NMF,0,success,,33,16277,1236,False,False,False,True,False,False
10541.png,data/raw/images/10541.png,AMF,1,success,,23,16211,938,False,False,False,True,False,False
10542.png,data/raw/images/10542.png,NMF,0,success,,25,16065,872,False,False,False,True,False,False
10543.png,data/raw/images/10543.png,NMF,0,success,,42,16366,1652,False,False,False,True,False,False
10544.png,data/raw/images/10544.png,NMF,0,success,,32,15968,1300,False,False,False,True,False,False
10545.png,data/raw/images/10545.png,NMF,0,success,,29,16383,1104,False,False,False,True,False,False
10546.png,data/raw/images/10546.png,NMF,0,success,,20,16379,747,False,False,False,False,False,False
10547.png,data/raw/images/10547.png,NMF,0,success,,26,16384,1444,False,False,False,True,False,False
10548.png,data/raw/images/10548.png,NMF,0,success,,18,16383,1037,False,False,False,False,False,False
10549.png,data/raw/images/10549.png,NMF,0,success,,23,16376,1132,False,False,False,True,False,False
10550.png,data/raw/images/10550.png,NMF,0,success,,27,16375,1475,False,False,False,True,False,False
10551.png,data/raw/images/10551.png,NMF,0,success,,14,16313,964,False,False,False,False,False,False
10552.png,data/raw/images/10552.png,AMF,1,success,,22,16376,1480,False,False,False,True,False,False
10553.png,data/raw/images/10553.png,NMF,0,success,,16,16366,1039,False,False,False,False,False,False
10554.png,data/raw/images/10554.png,NMF,0,success,,22,16231,1545,False,False,False,True,False,False
10555.png,data/raw/images/10555.png,NMF,0,success,,34,16239,2473,False,False,False,True,False,False
10556.png,data/raw/images/10556.png,NMF,0,success,,29,16286,1117,False,False,False,True,False,False
10557.png,data/raw/images/10557.png,NMF,0,success,,26,15930,1006,False,False,False,True,False,False
10558.png,data/raw/images/10558.png,NMF,0,success,,30,16194,1205,False,False,False,True,False,False
10559.png,data/raw/images/10559.png,NMF,0,success,,21,16231,1578,False,False,False,True,False,False
10560.png,data/raw/images/10560.png,NMF,0,success,,41,16238,1244,False,False,False,True,False,False
10561.png,data/raw/images/10561.png,AMF,1,success,,24,16152,1799,False,False,False,True,False,False
10562.png,data/raw/images/10562.png,NMF,0,success,,36,16225,2255,False,False,False,True,False,False
10563.png,data/raw/images/10563.png,NMF,0,success,,32,15928,1588,False,False,False,True,False,False
10564.png,data/raw/images/10564.png,NMF,0,success,,21,16310,2043,False,False,False,True,False,False
10565.png,data/raw/images/10565.png,NMF,0,success,,14,16282,671,False,False,False,False,False,False
10566.png,data/raw/images/10566.png,NMF,0,success,,25,16277,1682,False,False,False,True,False,False
10567.png,data/raw/images/10567.png,AMF,1,success,,29,16286,1886,False,False,False,True,False,False
10568.png,data/raw/images/10568.png,NMF,0,success,,25,16316,928,False,False,False,True,False,False
10569.png,data/raw/images/10569.png,NMF,0,success,,33,16286,1654,False,False,False,True,False,False
10570.png,data/raw/images/10570.png,AMF,1,success,,28,16327,1174,False,False,False,True,False,False
10571.png,data/raw/images/10571.png,NMF,0,success,,42,16318,1204,False,False,False,True,False,False
10572.png,data/raw/images/10572.png,NMF,0,success,,33,16371,1283,False,False,False,True,False,False
10573.png,data/raw/images/10573.png,NMF,0,success,,22,16357,1151,False,False,False,True,False,False
10574.png,data/raw/images/10574.png,NMF,0,success,,29,16380,750,False,False,False,True,False,False
10575.png,data/raw/images/10575.png,NMF,0,success,,38,16376,1152,False,False,False,True,False,False
10576.png,data/raw/images/10576.png,NMF,0,success,,39,16361,1573,False,False,False,True,False,False
10577.png,data/raw/images/10577.png,NMF,0,success,,23,16103,1130,False,False,False,True,False,False
10578.png,data/raw/images/10578.png,NMF,0,success,,32,16348,968,False,False,False,True,False,False
10579.png,data/raw/images/10579.png,NMF,0,success,,25,16377,1055,False,False,False,True,False,False
10580.png,data/raw/images/10580.png,AMF,1,success,,40,16375,1269,False,False,False,True,False,False
10581.png,data/raw/images/10581.png,NMF,0,success,,24,16371,755,False,False,False,True,False,False
10582.png,data/raw/images/10582.png,NMF,0,success,,27,16368,797,False,False,False,True,False,False
10583.png,data/raw/images/10583.png,NMF,0,success,,24,16361,883,False,False,False,True,False,False
10584.png,data/raw/images/10584.png,AMF,1,success,,22,16368,1216,False,False,False,True,False,False
10585.png,data/raw/images/10585.png,NMF,0,success,,23,16354,976,False,False,False,True,False,False
10586.png,data/raw/images/10586.png,NMF,0,success,,20,16362,783,False,False,False,False,False,False
10587.png,data/raw/images/10587.png,NMF,0,success,,47,16376,1539,False,False,False,True,False,False
10588.png,data/raw/images/10588.png,NMF,0,success,,26,16384,883,False,False,False,True,False,False
10589.png,data/raw/images/10589.png,NMF,0,success,,36,16254,2308,False,False,False,True,False,False
10590.png,data/raw/images/10590.png,NMF,0,success,,28,16023,1050,False,False,False,True,False,False
10591.png,data/raw/images/10591.png,NMF,0,success,,27,16136,1289,False,False,False,True,False,False
10592.png,data/raw/images/10592.png,NMF,0,success,,42,16165,1525,False,False,False,True,False,False
10593.png,data/raw/images/10593.png,NMF,0,success,,23,16143,1348,False,False,False,True,False,False
10594.png,data/raw/images/10594.png,AMF,1,success,,28,16155,1669,False,False,False,True,False,False
10595.png,data/raw/images/10595.png,NMF,0,success,,39,16174,1888,False,False,False,True,False,False
10596.png,data/raw/images/10596.png,NMF,0,success,,22,16094,1474,False,False,False,True,False,False
10597.png,data/raw/images/10597.png,NMF,0,success,,31,16176,4135,False,False,False,True,False,False
10598.png,data/raw/images/10598.png,AMF,1,success,,42,16153,2185,False,False,False,True,False,False
10599.png,data/raw/images/10599.png,NMF,0,success,,30,16189,1868,False,False,False,True,False,False
10600.png,data/raw/images/10600.png,NMF,0,success,,24,16218,1807,False,False,False,True,False,False
