image_id,filename,coordinateX,coordinateY,Tumor,Scanner,Origin,Species,expert1,expert2,expert3,majority,source_csv_image_id,image_id_for_processing,image_path,final_label,numeric_label
9109.png,100.tiff,492,2048,human breast cancer,Hamamatsu S360,UMC Utrecht,Human,NMF,NMF,NMF,NMF,9109.png,9109.png,data/raw/images/9109.png,NMF,0
9110.png,100.tiff,1076,1836,human breast cancer,Hamamatsu S360,UMC Utrecht,Human,AMF,AMF,AMF,AMF,9110.png,9110.png,data/raw/images/9110.png,AMF,1
9111.png,100.tiff,1253,1715,human breast cancer,Hamamatsu S360,UMC Utrecht,Human,NMF,AMF,AMF,AMF,9111.png,9111.png,data/raw/images/9111.png,AMF,1
9112.png,100.tiff,1176,1636,human breast cancer,Hamamatsu S360,UMC Utrecht,Human,NMF,NMF,AMF,NMF,9112.png,9112.png,data/raw/images/9112.png,NMF,0
9113.png,100.tiff,2308,1782,human breast cancer,Hamamatsu S360,UMC Utrecht,Human,NMF,NMF,NMF,NMF,9113.png,9113.png,data/raw/images/9113.png,NMF,0
9114.png,100.tiff,3092,2049,human breast cancer,Hamamatsu S360,UMC Utrecht,Human,NMF,NMF,NMF,NMF,9114.png,9114.png,data/raw/images/9114.png,NMF,0
9115.png,100.tiff,5524,2327,human breast cancer,Hamamatsu S360,UMC Utrecht,Human,NMF,AMF,AMF,AMF,9115.png,9115.png,data/raw/images/9115.png,AMF,1
9116.png,100.tiff,581,2767,human breast cancer,Hamamatsu S360,UMC Utrecht,Human,NMF,AMF,AMF,AMF,9116.png,9116.png,data/raw/images/9116.png,AMF,1
9117.png,100.tiff,607,2982,human breast cancer,Hamamatsu S360,UMC Utrecht,Human,NMF,NMF,NMF,NMF,9117.png,9117.png,data/raw/images/9117.png,NMF,0
9118.png,100.tiff,1334,2563,human breast cancer,Hamamatsu S360,UMC Utrecht,Human,NMF,NMF,NMF,NMF,9118.png,9118.png,data/raw/images/9118.png,NMF,0
9119.png,100.tiff,2007,2540,human breast cancer,Hamamatsu S360,UMC Utrecht,Human,NMF,AMF,AMF,AMF,9119.png,9119.png,data/raw/images/9119.png,AMF,1
9120.png,100.tiff,1683,2687,human breast cancer,Hamamatsu S360,UMC Utrecht,Human,NMF,NMF,NMF,NMF,9120.png,9120.png,data/raw/images/9120.png,NMF,0
9121.png,100.tiff,2593,2683,human breast cancer,Hamamatsu S360,UMC Utrecht,Human,NMF,NMF,AMF,NMF,9121.png,9121.png,data/raw/images/9121.png,NMF,0
9122.png,100.tiff,2953,2570,human breast cancer,Hamamatsu S360,UMC Utrecht,Human,NMF,NMF,NMF,NMF,9122.png,9122.png,data/raw/images/9122.png,NMF,0
9123.png,100.tiff,3356,2614,human breast cancer,Hamamatsu S360,UMC Utrecht,Human,NMF,AMF,AMF,AMF,9123.png,9123.png,data/raw/images/9123.png,AMF,1
9124.png,100.tiff,3577,3086,human breast cancer,Hamamatsu S360,UMC Utrecht,Human,NMF,NMF,AMF,NMF,9124.png,9124.png,data/raw/images/9124.png,NMF,0
9125.png,100.tiff,3912,2819,human breast cancer,Hamamatsu S360,UMC Utrecht,Human,NMF,NMF,NMF,NMF,9125.png,9125.png,data/raw/images/9125.png,NMF,0
9126.png,100.tiff,563,3663,human breast cancer,Hamamatsu S360,UMC Utrecht,Human,NMF,NMF,NMF,NMF,9126.png,9126.png,data/raw/images/9126.png,NMF,0
9127.png,100.tiff,1101,3470,human breast cancer,Hamamatsu S360,UMC Utrecht,Human,NMF,NMF,NMF,NMF,9127.png,9127.png,data/raw/images/9127.png,NMF,0
9128.png,100.tiff,1063,3231,human breast cancer,Hamamatsu S360,UMC Utrecht,Human,NMF,NMF,NMF,NMF,9128.png,9128.png,data/raw/images/9128.png,NMF,0
9129.png,100.tiff,1575,3315,human breast cancer,Hamamatsu S360,UMC Utrecht,Human,AMF,AMF,AMF,AMF,9129.png,9129.png,data/raw/images/9129.png,AMF,1
9130.png,100.tiff,3186,3519,human breast cancer,Hamamatsu S360,UMC Utrecht,Human,NMF,NMF,AMF,NMF,9130.png,9130.png,data/raw/images/9130.png,NMF,0
9131.png,100.tiff,6337,3797,human breast cancer,Hamamatsu S360,UMC Utrecht,Human,NMF,AMF,AMF,AMF,9131.png,9131.png,data/raw/images/9131.png,AMF,1
9132.png,100.tiff,6657,3299,human breast cancer,Hamamatsu S360,UMC Utrecht,Human,NMF,NMF,NMF,NMF,9132.png,9132.png,data/raw/images/9132.png,NMF,0
9133.png,100.tiff,6818,3237,human breast cancer,Hamamatsu S360,UMC Utrecht,Human,NMF,NMF,NMF,NMF,9133.png,9133.png,data/raw/images/9133.png,NMF,0
9134.png,100.tiff,1727,4218,human breast cancer,Hamamatsu S360,UMC Utrecht,Human,NMF,NMF,NMF,NMF,9134.png,9134.png,data/raw/images/9134.png,NMF,0
9135.png,100.tiff,1977,4217,human breast cancer,Hamamatsu S360,UMC Utrecht,Human,NMF,NMF,AMF,NMF,9135.png,9135.png,data/raw/images/9135.png,NMF,0
9136.png,100.tiff,2162,4118,human breast cancer,Hamamatsu S360,UMC Utrecht,Human,AMF,AMF,AMF,AMF,9136.png,9136.png,data/raw/images/9136.png,AMF,1
9137.png,100.tiff,2839,4369,human breast cancer,Hamamatsu S360,UMC Utrecht,Human,NMF,NMF,AMF,NMF,9137.png,9137.png,data/raw/images/9137.png,NMF,0
9138.png,100.tiff,6661,4353,human breast cancer,Hamamatsu S360,UMC Utrecht,Human,NMF,AMF,AMF,AMF,9138.png,9138.png,data/raw/images/9138.png,AMF,1
9139.png,100.tiff,6901,5071,human breast cancer,Hamamatsu S360,UMC Utrecht,Human,NMF,NMF,AMF,NMF,9139.png,9139.png,data/raw/images/9139.png,NMF,0
9140.png,100.tiff,6130,4854,human breast cancer,Hamamatsu S360,UMC Utrecht,Human,NMF,NMF,NMF,NMF,9140.png,9140.png,data/raw/images/9140.png,NMF,0
9141.png,100.tiff,2038,3981,human breast cancer,Hamamatsu S360,UMC Utrecht,Human,NMF,AMF,NMF,NMF,9141.png,9141.png,data/raw/images/9141.png,NMF,0
9143.png,101.tiff,3705,272,human breast cancer,Aperio CS2,UMC Utrecht,Human,NMF,NMF,NMF,NMF,9143.png,9143.png,data/raw/images/9143.png,NMF,0
9144.png,101.tiff,4959,1319,human breast cancer,Aperio CS2,UMC Utrecht,Human,NMF,AMF,AMF,AMF,9144.png,9144.png,data/raw/images/9144.png,AMF,1
9145.png,101.tiff,5682,2092,human breast cancer,Aperio CS2,UMC Utrecht,Human,NMF,NMF,NMF,NMF,9145.png,9145.png,data/raw/images/9145.png,NMF,0
9146.png,101.tiff,624,4756,human breast cancer,Aperio CS2,UMC Utrecht,Human,NMF,NMF,NMF,NMF,9146.png,9146.png,data/raw/images/9146.png,NMF,0
9147.png,101.tiff,1536,4691,human breast cancer,Aperio CS2,UMC Utrecht,Human,NMF,NMF,NMF,NMF,9147.png,9147.png,data/raw/images/9147.png,NMF,0
9148.png,102.tiff,2850,631,human breast cancer,Aperio CS2,UMC Utrecht,Human,NMF,NMF,NMF,NMF,9148.png,9148.png,data/raw/images/9148.png,NMF,0
9149.png,102.tiff,1866,733,human breast cancer,Aperio CS2,UMC Utrecht,Human,NMF,NMF,NMF,NMF,9149.png,9149.png,data/raw/images/9149.png,NMF,0
9150.png,102.tiff,1356,290,human breast cancer,Aperio CS2,UMC Utrecht,Human,NMF,NMF,NMF,NMF,9150.png,9150.png,data/raw/images/9150.png,NMF,0
9151.png,102.tiff,981,289,human breast cancer,Aperio CS2,UMC Utrecht,Human,NMF,NMF,NMF,NMF,9151.png,9151.png,data/raw/images/9151.png,NMF,0
9152.png,102.tiff,3771,64,human breast cancer,Aperio CS2,UMC Utrecht,Human,NMF,NMF,NMF,NMF,9152.png,9152.png,data/raw/images/9152.png,NMF,0
9153.png,102.tiff,5038,364,human breast cancer,Aperio CS2,UMC Utrecht,Human,NMF,NMF,NMF,NMF,9153.png,9153.png,data/raw/images/9153.png,NMF,0
9154.png,102.tiff,5439,509,human breast cancer,Aperio CS2,UMC Utrecht,Human,NMF,NMF,NMF,NMF,9154.png,9154.png,data/raw/images/9154.png,NMF,0
9155.png,102.tiff,920,2155,human breast cancer,Aperio CS2,UMC Utrecht,Human,NMF,NMF,NMF,NMF,9155.png,9155.png,data/raw/images/9155.png,NMF,0
9156.png,102.tiff,1234,2200,human breast cancer,Aperio CS2,UMC Utrecht,Human,NMF,NMF,NMF,NMF,9156.png,9156.png,data/raw/images/9156.png,NMF,0
9157.png,102.tiff,4122,2178,human breast cancer,Aperio CS2,UMC Utrecht,Human,NMF,NMF,NMF,NMF,9157.png,9157.png,data/raw/images/9157.png,NMF,0
9158.png,102.tiff,3544,2378,human breast cancer,Aperio CS2,UMC Utrecht,Human,AMF,AMF,AMF,AMF,9158.png,9158.png,data/raw/images/9158.png,AMF,1
9159.png,102.tiff,3357,2512,human breast cancer,Aperio CS2,UMC Utrecht,Human,AMF,AMF,AMF,AMF,9159.png,9159.png,data/raw/images/9159.png,AMF,1
9160.png,102.tiff,1467,3242,human breast cancer,Aperio CS2,UMC Utrecht,Human,AMF,AMF,AMF,AMF,9160.png,9160.png,data/raw/images/9160.png,AMF,1
9161.png,102.tiff,4286,3057,human breast cancer,Aperio CS2,UMC Utrecht,Human,AMF,AMF,AMF,AMF,9161.png,9161.png,data/raw/images/9161.png,AMF,1
9162.png,102.tiff,5949,2558,human breast cancer,Aperio CS2,UMC Utrecht,Human,AMF,AMF,AMF,AMF,9162.png,9162.png,data/raw/images/9162.png,AMF,1
9163.png,102.tiff,795,3624,human breast cancer,Aperio CS2,UMC Utrecht,Human,NMF,NMF,NMF,NMF,9163.png,9163.png,data/raw/images/9163.png,NMF,0
9164.png,102.tiff,1166,3734,human breast cancer,Aperio CS2,UMC Utrecht,Human,NMF,NMF,NMF,NMF,9164.png,9164.png,data/raw/images/9164.png,NMF,0
9165.png,102.tiff,2204,3788,human breast cancer,Aperio CS2,UMC Utrecht,Human,NMF,NMF,NMF,NMF,9165.png,9165.png,data/raw/images/9165.png,NMF,0
9166.png,102.tiff,3637,3129,human breast cancer,Aperio CS2,UMC Utrecht,Human,AMF,AMF,AMF,AMF,9166.png,9166.png,data/raw/images/9166.png,AMF,1
9167.png,102.tiff,2306,4370,human breast cancer,Aperio CS2,UMC Utrecht,Human,NMF,NMF,NMF,NMF,9167.png,9167.png,data/raw/images/9167.png,NMF,0
9168.png,102.tiff,2249,4426,human breast cancer,Aperio CS2,UMC Utrecht,Human,NMF,NMF,NMF,NMF,9168.png,9168.png,data/raw/images/9168.png,NMF,0
9170.png,103.tiff,2109,657,human breast cancer,Aperio CS2,UMC Utrecht,Human,NMF,NMF,NMF,NMF,9170.png,9170.png,data/raw/images/9170.png,NMF,0
9171.png,103.tiff,1341,786,human breast cancer,Aperio CS2,UMC Utrecht,Human,NMF,NMF,NMF,NMF,9171.png,9171.png,data/raw/images/9171.png,NMF,0
9172.png,103.tiff,1862,1607,human breast cancer,Aperio CS2,UMC Utrecht,Human,NMF,NMF,NMF,NMF,9172.png,9172.png,data/raw/images/9172.png,NMF,0
9173.png,103.tiff,5864,2614,human breast cancer,Aperio CS2,UMC Utrecht,Human,NMF,NMF,NMF,NMF,9173.png,9173.png,data/raw/images/9173.png,NMF,0
9174.png,103.tiff,6396,3178,human breast cancer,Aperio CS2,UMC Utrecht,Human,NMF,NMF,NMF,NMF,9174.png,9174.png,data/raw/images/9174.png,NMF,0
9175.png,103.tiff,1462,4398,human breast cancer,Aperio CS2,UMC Utrecht,Human,NMF,NMF,NMF,NMF,9175.png,9175.png,data/raw/images/9175.png,NMF,0
9176.png,103.tiff,3448,3957,human breast cancer,Aperio CS2,UMC Utrecht,Human,NMF,NMF,NMF,NMF,9176.png,9176.png,data/raw/images/9176.png,NMF,0
9177.png,104.tiff,3781,613,human breast cancer,Aperio CS2,UMC Utrecht,Human,AMF,AMF,AMF,AMF,9177.png,9177.png,data/raw/images/9177.png,AMF,1
9178.png,104.tiff,2361,3238,human breast cancer,Aperio CS2,UMC Utrecht,Human,NMF,NMF,NMF,NMF,9178.png,9178.png,data/raw/images/9178.png,NMF,0
9179.png,104.tiff,2234,4665,human breast cancer,Aperio CS2,UMC Utrecht,Human,NMF,AMF,AMF,AMF,9179.png,9179.png,data/raw/images/9179.png,AMF,1
9180.png,104.tiff,5491,4774,human breast cancer,Aperio CS2,UMC Utrecht,Human,NMF,NMF,NMF,NMF,9180.png,9180.png,data/raw/images/9180.png,NMF,0
9181.png,105.tiff,4612,1461,human breast cancer,Aperio CS2,UMC Utrecht,Human,NMF,AMF,NMF,NMF,9181.png,9181.png,data/raw/images/9181.png,NMF,0
9182.png,105.tiff,3968,2324,human breast cancer,Aperio CS2,UMC Utrecht,Human,NMF,NMF,NMF,NMF,9182.png,9182.png,data/raw/images/9182.png,NMF,0
9183.png,106.tiff,5432,833,human breast cancer,Aperio CS2,UMC Utrecht,Human,NMF,NMF,NMF,NMF,9183.png,9183.png,data/raw/images/9183.png,NMF,0
9184.png,106.tiff,1333,1332,human breast cancer,Aperio CS2,UMC Utrecht,Human,NMF,NMF,NMF,NMF,9184.png,9184.png,data/raw/images/9184.png,NMF,0
9185.png,106.tiff,1385,904,human breast cancer,Aperio CS2,UMC Utrecht,Human,NMF,NMF,NMF,NMF,9185.png,9185.png,data/raw/images/9185.png,NMF,0
9186.png,106.tiff,1669,1409,human breast cancer,Aperio CS2,UMC Utrecht,Human,NMF,AMF,AMF,AMF,9186.png,9186.png,data/raw/images/9186.png,AMF,1
9187.png,106.tiff,1676,1449,human breast cancer,Aperio CS2,UMC Utrecht,Human,NMF,AMF,NMF,NMF,9187.png,9187.png,data/raw/images/9187.png,NMF,0
9188.png,106.tiff,2304,1005,human breast cancer,Aperio CS2,UMC Utrecht,Human,NMF,NMF,NMF,NMF,9188.png,9188.png,data/raw/images/9188.png,NMF,0
9189.png,106.tiff,6298,946,human breast cancer,Aperio CS2,UMC Utrecht,Human,NMF,NMF,NMF,NMF,9189.png,9189.png,data/raw/images/9189.png,NMF,0
9190.png,106.tiff,1384,1703,human breast cancer,Aperio CS2,UMC Utrecht,Human,NMF,NMF,NMF,NMF,9190.png,9190.png,data/raw/images/9190.png,NMF,0
9191.png,106.tiff,1517,1931,human breast cancer,Aperio CS2,UMC Utrecht,Human,NMF,NMF,NMF,NMF,9191.png,9191.png,data/raw/images/9191.png,NMF,0
9192.png,106.tiff,413,2291,human breast cancer,Aperio CS2,UMC Utrecht,Human,NMF,NMF,NMF,NMF,9192.png,9192.png,data/raw/images/9192.png,NMF,0
9193.png,106.tiff,3573,2417,human breast cancer,Aperio CS2,UMC Utrecht,Human,NMF,NMF,NMF,NMF,9193.png,9193.png,data/raw/images/9193.png,NMF,0
9194.png,106.tiff,3921,2204,human breast cancer,Aperio CS2,UMC Utrecht,Human,NMF,NMF,NMF,NMF,9194.png,9194.png,data/raw/images/9194.png,NMF,0
9195.png,106.tiff,5473,1583,human breast cancer,Aperio CS2,UMC Utrecht,Human,NMF,NMF,NMF,NMF,9195.png,9195.png,data/raw/images/9195.png,NMF,0
9196.png,106.tiff,4233,2896,human breast cancer,Aperio CS2,UMC Utrecht,Human,NMF,NMF,NMF,NMF,9196.png,9196.png,data/raw/images/9196.png,NMF,0
9197.png,106.tiff,5455,2497,human breast cancer,Aperio CS2,UMC Utrecht,Human,NMF,NMF,AMF,NMF,9197.png,9197.png,data/raw/images/9197.png,NMF,0
9198.png,106.tiff,5982,3057,human breast cancer,Aperio CS2,UMC Utrecht,Human,NMF,NMF,NMF,NMF,9198.png,9198.png,data/raw/images/9198.png,NMF,0
9199.png,106.tiff,6050,2718,human breast cancer,Aperio CS2,UMC Utrecht,Human,NMF,NMF,NMF,NMF,9199.png,9199.png,data/raw/images/9199.png,NMF,0
9200.png,106.tiff,470,3371,human breast cancer,Aperio CS2,UMC Utrecht,Human,NMF,NMF,NMF,NMF,9200.png,9200.png,data/raw/images/9200.png,NMF,0
9201.png,106.tiff,3999,3538,human breast cancer,Aperio CS2,UMC Utrecht,Human,NMF,NMF,NMF,NMF,9201.png,9201.png,data/raw/images/9201.png,NMF,0
9202.png,106.tiff,495,4047,human breast cancer,Aperio CS2,UMC Utrecht,Human,NMF,NMF,NMF,NMF,9202.png,9202.png,data/raw/images/9202.png,NMF,0
9203.png,106.tiff,1243,3979,human breast cancer,Aperio CS2,UMC Utrecht,Human,NMF,NMF,NMF,NMF,9203.png,9203.png,data/raw/images/9203.png,NMF,0
9204.png,106.tiff,4548,4509,human breast cancer,Aperio CS2,UMC Utrecht,Human,NMF,NMF,NMF,NMF,9204.png,9204.png,data/raw/images/9204.png,NMF,0
9205.png,106.tiff,4594,4624,human breast cancer,Aperio CS2,UMC Utrecht,Human,NMF,NMF,NMF,NMF,9205.png,9205.png,data/raw/images/9205.png,NMF,0
9206.png,106.tiff,5241,4698,human breast cancer,Aperio CS2,UMC Utrecht,Human,NMF,NMF,NMF,NMF,9206.png,9206.png,data/raw/images/9206.png,NMF,0
9207.png,106.tiff,1087,4631,human breast cancer,Aperio CS2,UMC Utrecht,Human,NMF,NMF,NMF,NMF,9207.png,9207.png,data/raw/images/9207.png,NMF,0
9208.png,106.tiff,3007,562,human breast cancer,Aperio CS2,UMC Utrecht,Human,NMF,NMF,NMF,NMF,9208.png,9208.png,data/raw/images/9208.png,NMF,0
9209.png,107.tiff,1567,640,human breast cancer,Aperio CS2,UMC Utrecht,Human,NMF,NMF,NMF,NMF,9209.png,9209.png,data/raw/images/9209.png,NMF,0
9210.png,107.tiff,2968,691,human breast cancer,Aperio CS2,UMC Utrecht,Human,NMF,NMF,NMF,NMF,9210.png,9210.png,data/raw/images/9210.png,NMF,0
9211.png,107.tiff,181,178,human breast cancer,Aperio CS2,UMC Utrecht,Human,NMF,AMF,AMF,AMF,9211.png,9211.png,data/raw/images/9211.png,AMF,1
9212.png,107.tiff,2719,1134,human breast cancer,Aperio CS2,UMC Utrecht,Human,NMF,NMF,NMF,NMF,9212.png,9212.png,data/raw/images/9212.png,NMF,0
9213.png,107.tiff,3777,137,human breast cancer,Aperio CS2,UMC Utrecht,Human,AMF,AMF,AMF,AMF,9213.png,9213.png,data/raw/images/9213.png,AMF,1
9214.png,107.tiff,4574,413,human breast cancer,Aperio CS2,UMC Utrecht,Human,NMF,NMF,NMF,NMF,9214.png,9214.png,data/raw/images/9214.png,NMF,0
9215.png,107.tiff,4947,864,human breast cancer,Aperio CS2,UMC Utrecht,Human,NMF,AMF,NMF,NMF,9215.png,9215.png,data/raw/images/9215.png,NMF,0
9216.png,107.tiff,1816,1920,human breast cancer,Aperio CS2,UMC Utrecht,Human,NMF,NMF,NMF,NMF,9216.png,9216.png,data/raw/images/9216.png,NMF,0
9217.png,107.tiff,2367,2756,human breast cancer,Aperio CS2,UMC Utrecht,Human,NMF,NMF,NMF,NMF,9217.png,9217.png,data/raw/images/9217.png,NMF,0
9218.png,107.tiff,3545,2853,human breast cancer,Aperio CS2,UMC Utrecht,Human,AMF,NMF,AMF,AMF,9218.png,9218.png,data/raw/images/9218.png,AMF,1
9219.png,107.tiff,3299,2494,human breast cancer,Aperio CS2,UMC Utrecht,Human,AMF,NMF,AMF,AMF,9219.png,9219.png,data/raw/images/9219.png,AMF,1
9220.png,107.tiff,4634,3013,human breast cancer,Aperio CS2,UMC Utrecht,Human,NMF,NMF,NMF,NMF,9220.png,9220.png,data/raw/images/9220.png,NMF,0
9221.png,107.tiff,3215,3786,human breast cancer,Aperio CS2,UMC Utrecht,Human,NMF,NMF,NMF,NMF,9221.png,9221.png,data/raw/images/9221.png,NMF,0
9222.png,107.tiff,3522,3370,human breast cancer,Aperio CS2,UMC Utrecht,Human,NMF,NMF,NMF,NMF,9222.png,9222.png,data/raw/images/9222.png,NMF,0
9223.png,107.tiff,2435,4258,human breast cancer,Aperio CS2,UMC Utrecht,Human,NMF,AMF,AMF,AMF,9223.png,9223.png,data/raw/images/9223.png,AMF,1
9224.png,107.tiff,5401,4161,human breast cancer,Aperio CS2,UMC Utrecht,Human,NMF,NMF,NMF,NMF,9224.png,9224.png,data/raw/images/9224.png,NMF,0
9225.png,107.tiff,4835,4186,human breast cancer,Aperio CS2,UMC Utrecht,Human,NMF,NMF,NMF,NMF,9225.png,9225.png,data/raw/images/9225.png,NMF,0
9226.png,108.tiff,3052,762,human breast cancer,Aperio CS2,UMC Utrecht,Human,NMF,NMF,NMF,NMF,9226.png,9226.png,data/raw/images/9226.png,NMF,0
9227.png,108.tiff,1084,1498,human breast cancer,Aperio CS2,UMC Utrecht,Human,NMF,NMF,NMF,NMF,9227.png,9227.png,data/raw/images/9227.png,NMF,0
9228.png,108.tiff,2216,1410,human breast cancer,Aperio CS2,UMC Utrecht,Human,NMF,NMF,NMF,NMF,9228.png,9228.png,data/raw/images/9228.png,NMF,0
9229.png,108.tiff,2572,1286,human breast cancer,Aperio CS2,UMC Utrecht,Human,NMF,NMF,NMF,NMF,9229.png,9229.png,data/raw/images/9229.png,NMF,0
9230.png,108.tiff,2624,2236,human breast cancer,Aperio CS2,UMC Utrecht,Human,NMF,NMF,NMF,NMF,9230.png,9230.png,data/raw/images/9230.png,NMF,0
9231.png,108.tiff,1104,2589,human breast cancer,Aperio CS2,UMC Utrecht,Human,NMF,NMF,NMF,NMF,9231.png,9231.png,data/raw/images/9231.png,NMF,0
9232.png,108.tiff,4597,2468,human breast cancer,Aperio CS2,UMC Utrecht,Human,NMF,NMF,NMF,NMF,9232.png,9232.png,data/raw/images/9232.png,NMF,0
9233.png,108.tiff,5284,2730,human breast cancer,Aperio CS2,UMC Utrecht,Human,NMF,AMF,AMF,AMF,9233.png,9233.png,data/raw/images/9233.png,AMF,1
9234.png,108.tiff,3675,3309,human breast cancer,Aperio CS2,UMC Utrecht,Human,NMF,AMF,NMF,NMF,9234.png,9234.png,data/raw/images/9234.png,NMF,0
9235.png,108.tiff,1327,4026,human breast cancer,Aperio CS2,UMC Utrecht,Human,NMF,NMF,NMF,NMF,9235.png,9235.png,data/raw/images/9235.png,NMF,0
9236.png,108.tiff,3090,3712,human breast cancer,Aperio CS2,UMC Utrecht,Human,NMF,NMF,NMF,NMF,9236.png,9236.png,data/raw/images/9236.png,NMF,0
9237.png,108.tiff,4333,3369,human breast cancer,Aperio CS2,UMC Utrecht,Human,NMF,NMF,NMF,NMF,9237.png,9237.png,data/raw/images/9237.png,NMF,0
9238.png,109.tiff,1904,212,human breast cancer,Aperio CS2,UMC Utrecht,Human,AMF,AMF,AMF,AMF,9238.png,9238.png,data/raw/images/9238.png,AMF,1
9239.png,109.tiff,2226,657,human breast cancer,Aperio CS2,UMC Utrecht,Human,AMF,AMF,AMF,AMF,9239.png,9239.png,data/raw/images/9239.png,AMF,1
9240.png,109.tiff,620,1812,human breast cancer,Aperio CS2,UMC Utrecht,Human,NMF,NMF,NMF,NMF,9240.png,9240.png,data/raw/images/9240.png,NMF,0
9241.png,109.tiff,5049,2338,human breast cancer,Aperio CS2,UMC Utrecht,Human,NMF,NMF,NMF,NMF,9241.png,9241.png,data/raw/images/9241.png,NMF,0
9242.png,109.tiff,3123,3497,human breast cancer,Aperio CS2,UMC Utrecht,Human,NMF,AMF,AMF,AMF,9242.png,9242.png,data/raw/images/9242.png,AMF,1
9243.png,109.tiff,1521,4265,human breast cancer,Aperio CS2,UMC Utrecht,Human,AMF,NMF,AMF,AMF,9243.png,9243.png,data/raw/images/9243.png,AMF,1
9244.png,110.tiff,1372,312,human breast cancer,Aperio CS2,UMC Utrecht,Human,NMF,NMF,NMF,NMF,9244.png,9244.png,data/raw/images/9244.png,NMF,0
9245.png,110.tiff,2251,1791,human breast cancer,Aperio CS2,UMC Utrecht,Human,NMF,NMF,NMF,NMF,9245.png,9245.png,data/raw/images/9245.png,NMF,0
9246.png,110.tiff,1276,3804,human breast cancer,Aperio CS2,UMC Utrecht,Human,AMF,AMF,AMF,AMF,9246.png,9246.png,data/raw/images/9246.png,AMF,1
9247.png,110.tiff,4765,3813,human breast cancer,Aperio CS2,UMC Utrecht,Human,NMF,NMF,NMF,NMF,9247.png,9247.png,data/raw/images/9247.png,NMF,0
9248.png,111.tiff,3439,1178,human breast cancer,Aperio CS2,UMC Utrecht,Human,AMF,AMF,AMF,AMF,9248.png,9248.png,data/raw/images/9248.png,AMF,1
9249.png,111.tiff,3192,4105,human breast cancer,Aperio CS2,UMC Utrecht,Human,NMF,NMF,NMF,NMF,9249.png,9249.png,data/raw/images/9249.png,NMF,0
9250.png,112.tiff,2015,220,human breast cancer,Aperio CS2,UMC Utrecht,Human,NMF,NMF,NMF,NMF,9250.png,9250.png,data/raw/images/9250.png,NMF,0
9251.png,112.tiff,2900,684,human breast cancer,Aperio CS2,UMC Utrecht,Human,NMF,NMF,NMF,NMF,9251.png,9251.png,data/raw/images/9251.png,NMF,0
9252.png,112.tiff,1316,181,human breast cancer,Aperio CS2,UMC Utrecht,Human,NMF,NMF,NMF,NMF,9252.png,9252.png,data/raw/images/9252.png,NMF,0
9253.png,112.tiff,4569,467,human breast cancer,Aperio CS2,UMC Utrecht,Human,NMF,NMF,NMF,NMF,9253.png,9253.png,data/raw/images/9253.png,NMF,0
9254.png,112.tiff,4715,667,human breast cancer,Aperio CS2,UMC Utrecht,Human,NMF,NMF,NMF,NMF,9254.png,9254.png,data/raw/images/9254.png,NMF,0
9255.png,112.tiff,1490,1266,human breast cancer,Aperio CS2,UMC Utrecht,Human,NMF,NMF,NMF,NMF,9255.png,9255.png,data/raw/images/9255.png,NMF,0
9256.png,112.tiff,2240,1025,human breast cancer,Aperio CS2,UMC Utrecht,Human,NMF,NMF,NMF,NMF,9256.png,9256.png,data/raw/images/9256.png,NMF,0
9257.png,112.tiff,2817,1346,human breast cancer,Aperio CS2,UMC Utrecht,Human,NMF,NMF,NMF,NMF,9257.png,9257.png,data/raw/images/9257.png,NMF,0
9258.png,112.tiff,4086,1392,human breast cancer,Aperio CS2,UMC Utrecht,Human,NMF,AMF,AMF,AMF,9258.png,9258.png,data/raw/images/9258.png,AMF,1
9259.png,112.tiff,3269,850,human breast cancer,Aperio CS2,UMC Utrecht,Human,NMF,NMF,AMF,NMF,9259.png,9259.png,data/raw/images/9259.png,NMF,0
9260.png,112.tiff,5088,1118,human breast cancer,Aperio CS2,UMC Utrecht,Human,NMF,NMF,NMF,NMF,9260.png,9260.png,data/raw/images/9260.png,NMF,0
9261.png,112.tiff,5265,1258,human breast cancer,Aperio CS2,UMC Utrecht,Human,NMF,AMF,AMF,AMF,9261.png,9261.png,data/raw/images/9261.png,AMF,1
9262.png,112.tiff,6382,1226,human breast cancer,Aperio CS2,UMC Utrecht,Human,NMF,NMF,NMF,NMF,9262.png,9262.png,data/raw/images/9262.png,NMF,0
9263.png,112.tiff,1450,1948,human breast cancer,Aperio CS2,UMC Utrecht,Human,AMF,NMF,AMF,AMF,9263.png,9263.png,data/raw/images/9263.png,AMF,1
9264.png,112.tiff,5011,1935,human breast cancer,Aperio CS2,UMC Utrecht,Human,NMF,NMF,NMF,NMF,9264.png,9264.png,data/raw/images/9264.png,NMF,0
9265.png,112.tiff,3161,2941,human breast cancer,Aperio CS2,UMC Utrecht,Human,NMF,NMF,AMF,NMF,9265.png,9265.png,data/raw/images/9265.png,NMF,0
9266.png,112.tiff,686,3736,human breast cancer,Aperio CS2,UMC Utrecht,Human,NMF,AMF,NMF,NMF,9266.png,9266.png,data/raw/images/9266.png,NMF,0
9267.png,112.tiff,754,3287,human breast cancer,Aperio CS2,UMC Utrecht,Human,NMF,NMF,NMF,NMF,9267.png,9267.png,data/raw/images/9267.png,NMF,0
